P_CUSTOMER_NAME,P_INVOICE_NUM,P_INVOICE_DATE,P_INVOICE_AMOUNT,BILL_CUSTOMER_NAME,BILL_ACCOUNT_NUMBER,BILL_SITE,BILL_PARTY_SITE_NUMBER,SHIP_CUSTOMER_NAME,SHIP_SITE_NUMBER,BUSINESS_UNIT,TRANSACTION_TYPE_NAME,TRANSACTION_NUMBER,CURRENCY,TRANSACTION_DATE,TOTAL_AMOUNTS,BATCH_SOURCE_NAME,AMOUNT_DUE_ORIGINAL,AMOUNT_DUE_REMAINING,TRANSACTION_TOTAL,INVOICE_TYPE,INVOICE_STATUS,DOCUMENT_NUMBER
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13738,MYR,2023-04-17T00:00:00.000+00:00,71.98,"PINE AUTO",71.98,71.98,71.98,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13739,MYR,2023-04-17T00:00:00.000+00:00,400,"PINE AUTO",400,400,400,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13740,MYR,2023-04-17T00:00:00.000+00:00,24,"PINE AUTO",24,24,24,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13741,MYR,2023-04-17T00:00:00.000+00:00,38,"PINE AUTO",38,38,38,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13742,MYR,2023-04-17T00:00:00.000+00:00,36,"PINE AUTO",36,36,36,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13743,MYR,2023-04-17T00:00:00.000+00:00,80.04,"PINE AUTO",80.04,80.04,80.04,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13744,MYR,2023-04-17T00:00:00.000+00:00,120,"PINE AUTO",120,120,120,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13745,MYR,2023-04-17T00:00:00.000+00:00,110.38,"PINE AUTO",110.38,110.38,110.38,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13746,MYR,2023-04-17T00:00:00.000+00:00,272,"PINE AUTO",272,272,272,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13747,MYR,2023-04-17T00:00:00.000+00:00,480,"PINE AUTO",480,480,480,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13748,MYR,2023-04-17T00:00:00.000+00:00,260,"PINE AUTO",260,260,260,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13749,MYR,2023-04-17T00:00:00.000+00:00,68.11,"PINE AUTO",68.11,68.11,68.11,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13750,MYR,2023-04-17T00:00:00.000+00:00,215.96,"PINE AUTO",215.96,215.96,215.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13751,MYR,2023-04-17T00:00:00.000+00:00,200,"PINE AUTO",200,200,200,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13752,MYR,2023-04-17T00:00:00.000+00:00,128,"PINE AUTO",128,128,128,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13753,MYR,2023-04-17T00:00:00.000+00:00,200,"PINE AUTO",200,200,200,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13754,MYR,2023-04-17T00:00:00.000+00:00,203.92,"PINE AUTO",203.92,203.92,203.92,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13755,MYR,2023-04-17T00:00:00.000+00:00,263.98,"PINE AUTO",263.98,263.98,263.98,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13756,MYR,2023-04-17T00:00:00.000+00:00,16.96,"PINE AUTO",16.96,16.96,16.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13757,MYR,2023-04-17T00:00:00.000+00:00,4.24,"PINE AUTO",4.24,4.24,4.24,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13758,MYR,2023-04-17T00:00:00.000+00:00,16.96,"PINE AUTO",16.96,16.96,16.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13759,MYR,2023-04-17T00:00:00.000+00:00,10.6,"PINE AUTO",10.6,10.6,10.6,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13760,MYR,2023-04-17T00:00:00.000+00:00,39,"PINE AUTO",39,39,39,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13761,MYR,2023-04-17T00:00:00.000+00:00,144.15,"PINE AUTO",144.15,144.15,144.15,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13762,MYR,2023-04-17T00:00:00.000+00:00,21.2,"PINE AUTO",21.2,21.2,21.2,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13763,MYR,2023-04-17T00:00:00.000+00:00,21.2,"PINE AUTO",21.2,21.2,21.2,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13764,MYR,2023-04-17T00:00:00.000+00:00,67.83,"PINE AUTO",67.83,67.83,67.83,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13765,MYR,2023-04-17T00:00:00.000+00:00,220.47,"PINE AUTO",220.47,220.47,220.47,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13766,MYR,2023-04-17T00:00:00.000+00:00,44.93,"PINE AUTO",44.93,44.93,44.93,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13767,MYR,2023-04-17T00:00:00.000+00:00,2.12,"PINE AUTO",2.12,2.12,2.12,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13768,MYR,2023-04-17T00:00:00.000+00:00,145.83,"PINE AUTO",145.83,145.83,145.83,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13769,MYR,2023-04-17T00:00:00.000+00:00,10.88,"PINE AUTO",10.88,10.88,10.88,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13770,MYR,2023-04-17T00:00:00.000+00:00,95.52,"PINE AUTO",95.52,95.52,95.52,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13771,MYR,2023-04-17T00:00:00.000+00:00,139.04,"PINE AUTO",139.04,139.04,139.04,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13772,MYR,2023-04-17T00:00:00.000+00:00,660.48,"PINE AUTO",660.48,660.48,660.48,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13773,MYR,2023-04-17T00:00:00.000+00:00,216,"PINE AUTO",216,216,216,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13774,MYR,2023-04-17T00:00:00.000+00:00,8,"PINE AUTO",8,8,8,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13775,MYR,2023-04-17T00:00:00.000+00:00,256,"PINE AUTO",256,256,256,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13776,MYR,2023-04-17T00:00:00.000+00:00,232,"PINE AUTO",232,232,232,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13777,MYR,2023-04-17T00:00:00.000+00:00,57.6,"PINE AUTO",57.6,57.6,57.6,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13778,MYR,2023-04-17T00:00:00.000+00:00,304,"PINE AUTO",304,304,304,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13779,MYR,2023-04-17T00:00:00.000+00:00,91.76,"PINE AUTO",91.76,91.76,91.76,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13780,MYR,2023-04-17T00:00:00.000+00:00,193.52,"PINE AUTO",193.52,193.52,193.52,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13781,MYR,2023-04-17T00:00:00.000+00:00,75.2,"PINE AUTO",75.2,75.2,75.2,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13782,MYR,2023-04-17T00:00:00.000+00:00,50.2,"PINE AUTO",50.2,50.2,50.2,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13783,MYR,2023-04-17T00:00:00.000+00:00,2.27,"PINE AUTO",2.27,2.27,2.27,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13784,MYR,2023-04-17T00:00:00.000+00:00,50.24,"PINE AUTO",50.24,50.24,50.24,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13785,MYR,2023-04-17T00:00:00.000+00:00,16.67,"PINE AUTO",16.67,16.67,16.67,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13786,MYR,2023-04-17T00:00:00.000+00:00,11.24,"PINE AUTO",11.24,11.24,11.24,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13787,MYR,2023-04-17T00:00:00.000+00:00,39.86,"PINE AUTO",39.86,39.86,39.86,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13788,MYR,2023-04-17T00:00:00.000+00:00,37.95,"PINE AUTO",37.95,37.95,37.95,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13789,MYR,2023-04-17T00:00:00.000+00:00,1.89,"PINE AUTO",1.89,1.89,1.89,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13790,MYR,2023-04-17T00:00:00.000+00:00,152.64,"PINE AUTO",152.64,152.64,152.64,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13791,MYR,2023-04-17T00:00:00.000+00:00,16.91,"PINE AUTO",16.91,16.91,16.91,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13792,MYR,2023-04-17T00:00:00.000+00:00,16.45,"PINE AUTO",16.45,16.45,16.45,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13793,MYR,2023-04-17T00:00:00.000+00:00,16.48,"PINE AUTO",16.48,16.48,16.48,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13794,MYR,2023-04-17T00:00:00.000+00:00,8.48,"PINE AUTO",8.48,8.48,8.48,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13795,MYR,2023-04-17T00:00:00.000+00:00,319.96,"PINE AUTO",319.96,319.96,319.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13796,MYR,2023-04-17T00:00:00.000+00:00,399.96,"PINE AUTO",399.96,399.96,399.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13797,MYR,2023-04-17T00:00:00.000+00:00,47.98,"PINE AUTO",47.98,47.98,47.98,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13798,MYR,2023-04-17T00:00:00.000+00:00,206,"PINE AUTO",206,206,206,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13799,MYR,2023-04-17T00:00:00.000+00:00,400,"PINE AUTO",400,400,400,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13800,MYR,2023-04-17T00:00:00.000+00:00,120,"PINE AUTO",120,120,120,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13801,MYR,2023-04-17T00:00:00.000+00:00,159.96,"PINE AUTO",159.96,159.96,159.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13802,MYR,2023-04-17T00:00:00.000+00:00,118,"PINE AUTO",118,118,118,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13803,MYR,2023-04-17T00:00:00.000+00:00,24,"PINE AUTO",24,24,24,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13804,MYR,2023-04-17T00:00:00.000+00:00,24,"PINE AUTO",24,24,24,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13805,MYR,2023-04-17T00:00:00.000+00:00,200,"PINE AUTO",200,200,200,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13806,MYR,2023-04-17T00:00:00.000+00:00,28,"PINE AUTO",28,28,28,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13807,MYR,2023-04-17T00:00:00.000+00:00,172.8,"PINE AUTO",172.8,172.8,172.8,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13808,MYR,2023-04-17T00:00:00.000+00:00,240,"PINE AUTO",240,240,240,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13809,MYR,2023-04-17T00:00:00.000+00:00,79.96,"PINE AUTO",79.96,79.96,79.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13810,MYR,2023-04-17T00:00:00.000+00:00,86,"PINE AUTO",86,86,86,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13811,MYR,2023-04-17T00:00:00.000+00:00,139.96,"PINE AUTO",139.96,139.96,139.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13812,MYR,2023-04-17T00:00:00.000+00:00,157.42,"PINE AUTO",157.42,157.42,157.42,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13813,MYR,2023-04-17T00:00:00.000+00:00,46.21,"PINE AUTO",46.21,46.21,46.21,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13814,MYR,2023-04-17T00:00:00.000+00:00,44,"PINE AUTO",44,44,44,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13815,MYR,2023-04-17T00:00:00.000+00:00,383.92,"PINE AUTO",383.92,383.92,383.92,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13816,MYR,2023-04-17T00:00:00.000+00:00,180,"PINE AUTO",180,180,180,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13817,MYR,2023-04-17T00:00:00.000+00:00,60,"PINE AUTO",60,60,60,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13818,MYR,2023-04-17T00:00:00.000+00:00,120,"PINE AUTO",120,120,120,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13819,MYR,2023-04-17T00:00:00.000+00:00,461.99,"PINE AUTO",461.99,461.99,461.99,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13820,MYR,2023-04-17T00:00:00.000+00:00,304,"PINE AUTO",304,304,304,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13821,MYR,2023-04-17T00:00:00.000+00:00,114.88,"PINE AUTO",114.88,114.88,114.88,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13822,MYR,2023-04-17T00:00:00.000+00:00,279.83,"PINE AUTO",279.83,279.83,279.83,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13823,MYR,2023-04-17T00:00:00.000+00:00,15.26,"PINE AUTO",15.26,15.26,15.26,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13824,MYR,2023-04-17T00:00:00.000+00:00,110.23,"PINE AUTO",110.23,110.23,110.23,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13825,MYR,2023-04-17T00:00:00.000+00:00,84.79,"PINE AUTO",84.79,84.79,84.79,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13826,MYR,2023-04-17T00:00:00.000+00:00,59.36,"PINE AUTO",59.36,59.36,59.36,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13827,MYR,2023-04-17T00:00:00.000+00:00,195.03,"PINE AUTO",195.03,195.03,195.03,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13828,MYR,2023-04-17T00:00:00.000+00:00,220.47,"PINE AUTO",220.47,220.47,220.47,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13829,MYR,2023-04-17T00:00:00.000+00:00,67.84,"PINE AUTO",67.84,67.84,67.84,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13830,MYR,2023-04-17T00:00:00.000+00:00,122.11,"PINE AUTO",122.11,122.11,122.11,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13831,MYR,2023-04-17T00:00:00.000+00:00,135.67,"PINE AUTO",135.67,135.67,135.67,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13832,MYR,2023-04-17T00:00:00.000+00:00,84.8,"PINE AUTO",84.8,84.8,84.8,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13833,MYR,2023-04-17T00:00:00.000+00:00,42.39,"PINE AUTO",42.39,42.39,42.39,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13834,MYR,2023-04-17T00:00:00.000+00:00,75.2,"PINE AUTO",75.2,75.2,75.2,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13835,MYR,2023-04-17T00:00:00.000+00:00,75.6,"PINE AUTO",75.6,75.6,75.6,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13836,MYR,2023-04-17T00:00:00.000+00:00,110.21,"PINE AUTO",110.21,110.21,110.21,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13837,MYR,2023-04-17T00:00:00.000+00:00,232,"PINE AUTO",232,232,232,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13838,MYR,2023-04-17T00:00:00.000+00:00,51.52,"PINE AUTO",51.52,51.52,51.52,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13839,MYR,2023-04-17T00:00:00.000+00:00,124.4,"PINE AUTO",124.4,124.4,124.4,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13840,MYR,2023-04-17T00:00:00.000+00:00,48,"PINE AUTO",48,48,48,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13841,MYR,2023-04-17T00:00:00.000+00:00,239.04,"PINE AUTO",239.04,239.04,239.04,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13842,MYR,2023-04-17T00:00:00.000+00:00,60,"PINE AUTO",60,60,60,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13843,MYR,2023-04-17T00:00:00.000+00:00,16.45,"PINE AUTO",16.45,16.45,16.45,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13844,MYR,2023-04-17T00:00:00.000+00:00,1.7,"PINE AUTO",1.7,1.7,1.7,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13845,MYR,2023-04-17T00:00:00.000+00:00,62.75,"PINE AUTO",62.75,62.75,62.75,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13846,MYR,2023-04-17T00:00:00.000+00:00,24.59,"PINE AUTO",24.59,24.59,24.59,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13847,MYR,2023-04-17T00:00:00.000+00:00,9.33,"PINE AUTO",9.33,9.33,9.33,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13848,MYR,2023-04-17T00:00:00.000+00:00,6.43,"PINE AUTO",6.43,6.43,6.43,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13849,MYR,2023-04-17T00:00:00.000+00:00,20.35,"PINE AUTO",20.35,20.35,20.35,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13850,MYR,2023-04-17T00:00:00.000+00:00,16.11,"PINE AUTO",16.11,16.11,16.11,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13851,MYR,2023-04-17T00:00:00.000+00:00,46.64,"PINE AUTO",46.64,46.64,46.64,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13852,MYR,2023-04-17T00:00:00.000+00:00,50.03,"PINE AUTO",50.03,50.03,50.03,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13853,MYR,2023-04-17T00:00:00.000+00:00,8,"PINE AUTO",8,8,8,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13854,MYR,2023-04-17T00:00:00.000+00:00,45.69,"PINE AUTO",45.69,45.69,45.69,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13855,MYR,2023-04-17T00:00:00.000+00:00,78.97,"PINE AUTO",78.97,78.97,78.97,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13856,MYR,2023-04-17T00:00:00.000+00:00,20.72,"PINE AUTO",20.72,20.72,20.72,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13857,MYR,2023-04-17T00:00:00.000+00:00,83.1,"PINE AUTO",83.1,83.1,83.1,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13858,MYR,2023-04-17T00:00:00.000+00:00,8.85,"PINE AUTO",8.85,8.85,8.85,INV,OPEN,
,,,,"Malasiya- Test1",118024,114216,158199,,,PL24-MAL,PLSTDInvoice,13859,MYR,2023-04-17T00:00:00.000+00:00,2.54,"PINE AUTO",2.54,2.54,2.54,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13860,MYR,2023-04-17T00:00:00.000+00:00,288,"PINE AUTO",288,288,288,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13861,MYR,2023-04-17T00:00:00.000+00:00,1439.96,"PINE AUTO",1439.96,1439.96,1439.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13862,MYR,2023-04-17T00:00:00.000+00:00,300,"PINE AUTO",300,300,300,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13863,MYR,2023-04-17T00:00:00.000+00:00,361.92,"PINE AUTO",361.92,361.92,361.92,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13864,MYR,2023-04-17T00:00:00.000+00:00,359.96,"PINE AUTO",359.96,359.96,359.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13865,MYR,2023-04-17T00:00:00.000+00:00,266.35,"PINE AUTO",266.35,266.35,266.35,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13866,MYR,2023-04-17T00:00:00.000+00:00,32,"PINE AUTO",32,32,32,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13867,MYR,2023-04-17T00:00:00.000+00:00,22.8,"PINE AUTO",22.8,22.8,22.8,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13868,MYR,2023-04-17T00:00:00.000+00:00,599.92,"PINE AUTO",599.92,599.92,599.92,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13869,MYR,2023-04-17T00:00:00.000+00:00,999.96,"PINE AUTO",999.96,999.96,999.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13870,MYR,2023-04-17T00:00:00.000+00:00,289.96,"PINE AUTO",289.96,289.96,289.96,INV,OPEN,
,,,,"Test Malaysia 1",120014,116210,159191,,,PL24-MAL,PLSTDInvoice,13871,MYR,2023-04-17T00:00:00.000+00:00,319.96,"PINE AUTO",319.96,319.96,319.96,INV,OPEN,
